NoName,Address,City,State,Zip,id,link,name,phone,AUTO_UNIQUE_ID_2017-12-10_leogodin217_dsst-locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
849,"625 STANWIX STREET, 1ST FLOOR",PITTSBURGH,PA,15222,8574,http://www.ccac.edu/,COMMUNITY COLLEGE OF ALLEGHENY COUNTY,412-208-1122,850,USCGeocoder,33,1,4.1,,6d2a5f49-0c18-417d-a517-95e74437afbe,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,40.4431619,-80.0048428,Exact
850,"1846 CHARTER LANE, PO BOX 10936",LANCASTER,PA,17601,9528,http://www.emu.edu/careers/testing,EASTERN MENNONITE UNIVERSITY,717) 397-5190,851,USCGeocoder,78,1,4.1,,9a5fd834-bb9b-4b85-90cf-1f4b3a6ee12c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,34270.9139002241,ArealInterpolationGeometricCentroid,Parcel,99.7485207100592,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.0517328190775,-76.2479385177824,Relaxed
851,12 KEYSTONE COURT,LEOLA,PA,17540,9583,http://www.fedtest.org,FED TEST INC.,717-288-7254,852,USCGeocoder,115,1,4.1,,2d4e2e7b-e85d-4799-9cbf-314f5716efb8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2945.08325328864,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.0857499918485,-76.2054673293937,Exact
852,1500 4TH AVE,ALTOONA,PA,16602,8836,http://www.gactc.edu/,GREATER ALTOONA CAREER &AMP; TECH CENTER,814-946-8469,853,USCGeocoder,150,1,4.1,,2042c72a-65b9-4627-b6c1-2ec38920ad28,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2963.35962749692,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5085865271484,-78.39707200867,Exact
853,WHITAKER HALL 123HACC,HARRISBURG,PA,17110,9806,http://www.hacc.edu/,HARRISBURG AREA COMMUNITY COLLEGE,717-780-3203,854,USCGeocoder,6,1,4.1,,21b5dd7e-5a29-4024-b475-9136f3477ce0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.30893,-76.874147,Exact
854,INDIANA UNIVERSITY OF PENNSYLVANIA,201 PRATT DRIVE,PR,107,8646,http://www.iup.edu/,INDIANA UNIVERSITY OF PENNSYLVANIA,"INDIANA, PA   15705",855,USCGeocoder,31,1,4.1,,d35578ab-edbc-4121-a18a-89d8014a3b33,98,Unknown,Success,LOCATION_TYPE_STREET_ADDRESS,Kilometers,ArealInterpolation,13791.279,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,StateCentroid,,,0,18.2022880483028,-66.5779834167029,Exact
855,226 WEST BROAD ST,HAZELTON,PA,18201,9772,http://www.lackawanna.edu/,LACKAWANNA COLLEGE,717-459-1573,856,USCGeocoder,98,1,4.1,,e252bd83-865a-42b6-93dd-95a444734ae2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2827.77305503364,LinearInterpolationAddressRange,StreetSegment,99.7485207100592,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9548796456018,-75.9774708108077,Relaxed
856,"GRADUATE STUDIES &AMP; CONTINUING EDUCATION, 101 NORTH COLLEGE AVENUE",ANNVILLE,PA,17003,9197,http://www.lvc.edu/,LEBANON VALLEY COLLEGE,717-867-6213,857,USCGeocoder,5,1,4.1,,547207cf-b07f-4f18-bfc5-e06a24af84f3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.33128,-76.54806,Exact
857,2300 ADAMS AVE,SCRANTON,PA,18509,9216,http://www.marywood.edu/,MARYWOOD UNIVERSITY,570-876-5817,858,USCGeocoder,119,1,4.1,,a989dbb7-7251-4bc0-b883-16fecaec9ccb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2679.01757605642,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.4328593026564,-75.6370942753754,Exact
858,111 MCKEE ROAD,OAKDALE,PA,15222,9736,http://www.pti.edu/,PITTSBURGH TECHNICAL INSTITUTE,412-809-5217,859,USCGeocoder,224,1,4.1,,8b17bb97-1263-44eb-91b0-178ac13a4034,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.448765,-79.991418,Exact
859,1360 EISENHOWER BLVD SUITE 204,JOHNSTOWN,PA,15905,8112,http://proteustesting.com/,PROTEUS TESTING,814-254-4109,860,USCGeocoder,146,1,4.1,,c320556a-88a7-4a2f-bf41-efd3cd2133f3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.308022,-78.940967,Exact
860,10 SOUTH SECOND STREET,READING,PA,19603,9284,http://www.racc.cc.pa.us/,READING AREA COMMUNITY COLLEGE,610-372-4721 X5103,861,USCGeocoder,41,1,4.1,,bfeb327d-ff60-42f9-99dd-971701ef1a59,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,0,40.334489,-75.9344402,Relaxed;Soundex
861,"ALLENTOWN CAMPUS, 3800 SIERRA CIRCLE, SUITE 300",CENTER VALLEY,VA,18034,7884,http://www.strayer.edu/,STRAYER UNIVERSITY,484) 809-7729,862,USCGeocoder,6,1,4.1,,c7514b68-6bcb-4d62-8af9-599465bbc8d9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.548288,-75.425567,Exact
862,"1601 CHERRY STREET, STE 100",PHILDELPHIA,PA,19143,8910,http://www.strayer.edu/,STRAYER UNIVERSITY,267-256-0229,863,USCGeocoder,117,1,4.1,,ddcffaf1-3e8b-4288-a437-87500d063854,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3123.38476685679,LinearInterpolationAddressRange,StreetSegment,88.4346422807961,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,39.9558243948319,-75.1661771277672,Relaxed
863,"234 MALL BOULEVARD, SUITE G50",KING OF PRUSSIA,OF,19406,8694,http://www.strayer.edu/,STRAYER UNIVERSITY,610-992-1680,864,USCGeocoder,131,1,4.1,,b79bf2be-1df1-418b-aabb-5ec86d64f580,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,606.05039317254,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.0892109400375,-75.3969777299307,Exact
864,"760 WEST SPROUL ROAD, SUITE 200",SPRINGFIELD,PA,19064,8985,http://www.strayer.edu/,STRAYER UNIVERSITY,610-543-7294,865,USCGeocoder,109,1,4.1,,614547eb-a5ef-401a-af8e-04498c91ffac,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,659.156243379577,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,39.9381296646525,-75.3507981875071,Relaxed
865,"36000 HORIZON BOULEVARD, SUITE 100",TREVOSE,PA,19053,8998,http://www.strayer.edu/,STRAYER UNIVERSITY,215-953-9189,866,USCGeocoder,159,1,4.1,,85e5d8e4-cd4b-4074-a8c1-bbd81b67b0fe,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.149318,-74.981646,Exact
866,"1170 DEVON PARK DRIVE, SUITE 200",WAYNE,PA,19087,8119,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX,610-386-1127,867,USCGeocoder,108,1,4.1,,7f3be340-9b63-4644-b78f-4256ec52288e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5250.45301670954,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.0800856840925,-75.4004251866308,Relaxed
867,"PENN CENTER EAST ONE, SUITES 406 &AMP; 408 100",PITTSBURGH,PA,15235,8771,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX,412-816-2215,868,USCGeocoder,5,1,4.1,,be569b7d-a04b-4b99-9cd4-e48600983997,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.44504,-79.91376,Exact
868,"30 SOUTH 17TH STREET, UNITED PLAZA BUILDING",PHILADELPHIA,PA,19103,8690,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX,267-234-2000,869,USCGeocoder,277,1,4.1,,516b4521-7089-47cd-b741-d3a9e1f55954,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,39.964218,-75.200972,Exact
869,4200 FIFTH AVENUE,,,,,,,,870,USCGeocoder,1,1,4.1,,e1648ae7-e47d-41bd-8df1-cae51343febd,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
G-33 CATHEDRAL OF LEARNING,PITTSBURGH,PA,15260,8376,http://www.omet.pitt.edu/testing-request-form,UNIVERSITY OF PITTSBURGH TESTING CENTER,412-624-6146,,871,USCGeocoder,19,1,4.1,,03da0145-b9f6-45b9-ac74-0d1753b9021e,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
870,ONE JOHN H CHAFEE BLVD.,NEWPORT,RI,2840,8849,http://www.ccri.edu,CCRI NEWPORT COUNTY CAMPUS,401) 851-1631,872,USCGeocoder,28,1,4.1,,2e098867-1809-4c35-8f6d-3d9f967d0d6e,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,41.5172936,-71.3135181,Exact
871,1762 LOUISQUISSET PIKE,LINCOLN,RI,4585,8859,http://www.ccri.edu/,COMMUNITY COLLEGE OF RHODE ISLAND - FLANAGAN CAMPUS,401) 333-7122,873,USCGeocoder,100,1,4.1,,854434dc-fae6-4913-b51a-df6608816a78,12,CountyCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,49082394.8800393,ArealInterpolationGeometricCentroid,CountySubRegion,90,FeatureClassBased,ReturnAll,,CountySubdivisionCentroid,,,0,41.9169421734559,-71.4504823191095,Relaxed;Soundex
872,400 EAST AVE,WARWICK,RI,2886,9767,http://www.ccri.edu/,COMMUNITY COLLEGE OF RHODE ISLAND - KNIGHT CAMPUS,401) 825-2404,874,USCGeocoder,29,1,4.1,,2137d4a7-1c80-4023-8e51-e30b5a2a9653,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,41.7122364,-71.4824521,Exact
873,2276 JEFFERSON DAVIS HIGHWAY,GRANITEVILLE,SC,29829,8716,http://www.atc.edu/,AIKEN TECHNICAL COLLEGE,803-593-9231 X1366,875,USCGeocoder,28,1,4.1,,8854006d-b8f1-46a8-bafe-b11ac1e94207,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,33.5332816,-81.8417114,Exact
874,"1430 WADE HAMPTON BLVD., SUITE 211A",GREENVILLE,SC,29609,7982,http://www.bjupresstestingcenter.com,BJU PRESS TESTING CENTER,864-770-1381,876,USCGeocoder,31,1,4.1,,63ec11d5-1633-403d-ad3c-be9d6e24ab5e,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,34.869846,-82.3714315,Exact
875,506 NORTH GUIGNARD DRIVE,SUMTER,SC,29150,9335,http://www.sum.tec.sc.us/,CENTRAL CAROLINA TECHNICAL COLLEGE,803) 778-1961,877,USCGeocoder,26,1,4.1,,8ff16470-ea8a-464d-b194-f8708f5e576d,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,33.9333249,-80.3710263,Exact
876,301 ALLIED DR.,CONWAY,SC,29526,9368,http://coastal.edu/,COASTAL CAROLINA UNIVERSITY,843) 349-4011,878,USCGeocoder,26,1,4.1,,75fc0f49-3755-4320-8e66-f1f48673aef0,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,33.8006354,-78.998059,Exact
877,2715 WEST LUCAS STREET,FLORENCE,SC,29550,9329,http://www.fdtc.edu,FLORENCE-DARLINGTON TECHNICAL COLLEGE,843) 661-8352,879,USCGeocoder,29,1,4.1,,6e19f925-c4d8-41fa-a5c6-6be627e2dfd1,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,0,34.2444098,-79.8160451,Relaxed
878,121 S. EVANDER DRIVE,FLORENCE,SC,29506,9665,http://www.fmarion.edu/,FRANCIS MARION UNIVERSITY,843) 661-1840,880,USCGeocoder,28,1,4.1,,bdc59a98-684f-4c0e-8961-f2a218ae80e5,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,0,34.1958686,-79.6593675,Relaxed
879,1115 COLLEGE DRIVE,GAFFNEY,SC,29340,9773,http://www.limestone.edu/,LIMESTONE COLLEGE,864-488-8376,881,USCGeocoder,119,1,4.1,,65ffcc9f-ed84-41c9-ad6c-a07d45534b51,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1476.9553930742,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.0571192131698,-81.6485045760185,Exact
880,4600 STROM THURMOND BOULEVARD,FORT JACKSON,JA,29207,7198,http://www.midlandstech.edu/,MIDLANDS TECHNICAL COLLEGE,803-782-3213,882,USCGeocoder,176,1,4.1,,2d03e80b-6df5-495b-8deb-d07788af65c8,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,34.061667,-80.966102,Exact
881,1260 LEXINGTON DR,WEST COLUMBIA,CO,29170,8315,http://www.midlandstech.edu/,MIDLANDS TECHNICAL COLLEGE,803) 822-3661,883,USCGeocoder,141,1,4.1,,8ea19268-6394-4628-82a2-8067432dcf95,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.950402,-81.141165,Exact
882,"437 MSS/DPE, 101 W. HILL BOULEVARD, BUILDING 221",CHARLESTON AFB,AF,4703,7143,http://new.park.edu/campus-centers/south-carolina/sc-charleston.html,PARK UNIVERSITY,843-552-8292,884,USCGeocoder,146,1,4.1,,a4f2edcb-cb9e-4b5c-8f3d-9b86da687140,99,Unmatchable,ExceptionOccurred,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unknown,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
883,503 SOUTH BROAD ST.,CLINTON,SC,29325,9002,http://www.presby.edu/,PRESBYTERIAN COLLEGE,864-833-2820,885,USCGeocoder,184,1,4.1,,33120c32-a848-4a4d-aa23-4f8907f93d5b,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,34.4651544,-81.8750139,Exact
884,"398 SHAW DRIVE, BLDG 501, RM 116",SHAW AFB,AF,29152,7111,http://www.saintleo.edu,SAINT LEO UNIVERSITY,803 666 3221,886,USCGeocoder,1284,1,4.1,,25dad55a-2624-45bc-b56a-47d2f6c2689b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,33.983141,-80.485057,Exact
885,"555 NORTH PLEASANTBURG DRIVE, SUITE 300",GREENVILLE,SC,29607,9527,http://www.strayer.edu/,STRAYER UNIVERSITY,864-250-7029,887,USCGeocoder,31,1,4.1,,8c236610-da12-409f-91c2-b9d75e34fa24,0,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,0,34.8564708,-82.3578844,Exact
886,5010 WETLAND CROSSING,NORTH CHARLESTON,CH,29418,7850,http://www.strayer.edu/,STRAYER UNIVERSITY,843-746-5129,888,USCGeocoder,94,1,4.1,,515d31a6-f3f4-49fc-a0ea-1b30b66e1001,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,8740.05914783245,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8796392797727,-80.02307911456,Exact
887,"TESTING OFFERED FOR STRAYER UNIVERSITY STUDENTS ONLY200 CENTER POINT CIRCLE, SUITE 300",COLUMBIA,SC,29229,8273,http://www.strayer.edu/,STRAYER UNIVERSITY,803) 750-2531,889,USCGeocoder,5,1,4.1,,5497cf8d-2f01-42cd-af3a-72b5cad0b984,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,34.127676,-80.896127,Exact
888,921 RIBAUT ROADPO BOX 1288,BEAUFORT,SC,29901,7224,http://www.tcl.edu/,TECHNICAL COLLEGE OF THE LOW COUNTRY,843-525-8356,890,USCGeocoder,140,1,4.1,,19d2ad96-092d-4e10-91b1-4109042ab44f,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.417543,-80.657499,Exact
889,"921 SOUTH RIBAUT RD, PO BOX 1288",BEAUFORT,SC,29901,9056,http://www.tclonline.edu/,TECHNICAL COLLEGE OF THE LOW COUNTRY,843-228-7494,891,USCGeocoder,114,1,4.1,,402ad56d-0194-41fc-8b62-27c725131a85,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,25427.1175871344,LinearInterpolationAddressRange,StreetSegment,93.9349112426036,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.4247744107182,-80.6878508926337,Relaxed
890,"OFFICE OF MILITARY EDUCATION, NAVY COLLEGE OFFICE, NAVAL WEAPONS STATION-CHARLESTON",GOOSE CREEK,CR,6511,7172,http://www.tesu.edu/,THOMAS EDISON STATE UNIVERSITY - GOOSE CREEK,843-764-7531,892,USCGeocoder,5,1,4.1,,7c3d6709-5a9d-4afc-91dc-a6952b47e841,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,41.327048,-72.940381,Exact
891,"STUDENT SUCCESS CENTER, TRIDENT TECHNICAL COLLEGE, 66 COLUMBUS STREET",CHARLESTON,SC,29423,9244,http://www.tridenttech.edu/,TRIDENT TECHNICAL COLLEGE,843-722-5516,893,USCGeocoder,6,1,4.1,,4722a922-f1ab-42f3-b957-cd9ea3e2c3f1,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.845603,-79.977751,Exact
892,7000 RIVER AVENUE,CHARLESTON,SC,29406,9342,http://www.tridenttech.edu/,TRIDENT TECHNICAL COLLEGE,843-574-6438,894,USCGeocoder,164,1,4.1,,4e23fe42-43fb-46fa-8a7d-b4d87cb35062,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,32.92896,-80.02842,Exact
893,"1400 GREENE STREET, RH 345",COLUMBIA,SC,29208,9367,http://www.sc.edu/beaufort/,UNIVERSITY OF SOUTH CAROLINA,803-777-2782,895,USCGeocoder,116,1,4.1,,46a6aa4f-b699-4852-97d8-0ebce450f963,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7440.36695253034,LinearInterpolationAddressRange,StreetSegment,92.0118343195266,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.9966944600712,-81.0279448155095,Relaxed
894,800 UNIVERSITY WAY,SPARTANBURG,SC,29303,9577,http://www.uscs.edu/,UNIVERSITY OF SOUTH CAROLINA UPSTATE,864) 503-5195,896,USCGeocoder,110,1,4.1,,59add18f-a67f-4a2c-bcb6-ee1d799f4e90,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11656.5451523351,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.994269429798,-81.9698088622053,Relaxed
895,452 SOUTH ANDERSON ROAD,ROCK HILL,HI,29730,8432,http://www.yorktech.com/,YORK TECHNICAL COLLEGE,803-981-7316,897,USCGeocoder,135,1,4.1,,7b321aea-2937-422e-9046-05e69c4c8510,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,34.929113,-81.022958,Exact
896,"1200 UNIVERSITY STREET, UNIT 9078",SPEARFISH,SD,57799,9065,http://www.bhsu.edu/,BLACK HILLS STATE UNIVERSITY - SPEARFISH CAMPUS,605) 642-6099,898,USCGeocoder,90,1,4.1,,d9446f2b-47de-4bea-b176-67662d13d82d,3,StreetSegmentInterpolation,BrokenTie,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3643.45723789115,LinearInterpolationAddressRange,StreetSegment,94.0828402366864,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,44.4954149520905,-103.87018357718,Relaxed
897,"5301 S. HIGHWAY 16, SUITE 200",RAPID CITY,CI,57701,9777,http://www.national.edu/,NATIONAL AMERICAN UNIVERSITY,605-394-4800,899,USCGeocoder,317,1,4.1,,917d4552-042a-4307-9ef1-6c56c48f90ea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,491.388744614436,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,44.0349990178533,-103.246969239482,Exact
898,"1000 ELLSWORTH STREET, SUITE 2400B",ELLSWORTH AIR FORCE BASE,AI,57706,7222,http://www.national.edu/,NATIONAL AMERICAN UNIVERSITY- ELLSWORTH AIR FORCE BASE CAMPUS,605-718-6550,900,USCGeocoder,109,1,4.1,,e6a5ae5b-deff-4980-9bb0-14d3bd080591,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,44.150732,-103.071312,Exact
899,"SIOUX FALLS, SD   57107",605,,6014,7763,http://www.southeasttech.edu/,SOUTHEAST TECHNICAL INSTITUE,605-367-6048,901,USCGeocoder,10,1,4.1,,e47bda11-1bc3-469f-bd24-163757cac644,99,Unmatchable,Unmatchable,LOCATION_TYPE_UNKNOWN,Unknown,NotAttempted,-1,NotAttempted,Unmatchable,0,FeatureClassBased,ReturnAll,,Unmatchable,,,0,0,0,
900,4801 N CAREER AVE,SIOUX FALLS,FA,57107,9459,http://www.sduniversitycenter.org/,UNIVERSITY CENTER - SIOUX FALLS,605) 274-9550,902,USCGeocoder,79,1,4.1,,41202dc6-d9b9-4154-802d-f25013abce55,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,31250.3354376187,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,43.5986731280752,-96.7801579212999,Exact
